r_mid,J_med,J_lo,J_hi,F_rel
6.116666666666667,0.004013416697506166,0.00034574157483403546,0.004417263169448522,0.9731259414036427
6.35,0.004713309660301353,0.0018116032584032287,0.029106249197488915,1.2316819958890157
6.583333333333334,0.0024378604282581148,0.00035116620653709817,0.0039433099319267405,0.684739998410077
6.816666666666666,0.009844473538747043,0.0008809290271779763,0.023249930968479885,2.964570483877939
7.050000000000001,0.0022834490317829776,0.0003028251790715903,0.007884446946135869,0.7355204047503993
7.283333333333333,0.0029678134954726977,0.0010513833215358907,0.0033405826822079463,1.0202865173026827
7.516666666666667,0.0031085518981172713,0.0029835258389956988,0.029685279170168263,1.1382400813428772
7.75,0.0026242100922439244,0.000255822944868911,0.013465730297754788,1.0214736676180822
7.983333333333333,0.002620141371460872,0.0011587435361495606,0.011603848367363485,1.0822271371371204
8.216666666666667,0.0019309291593790601,0.00022653288332870098,0.019828607118238264,0.8448563018914772
8.45,0.0011912046078327535,0.0005912615859859032,0.003836716472770388,0.5512199809053494
8.683333333333334,0.0017957423248120973,0.00020223785581327473,0.00722803175228456,0.8774899150610436
8.916666666666668,0.0021116119005393304,0.0005112384239667026,0.014247161471446085,1.088038676041618
9.149999999999999,0.002050759831695886,0.00018209801412968357,0.013276069642027283,1.1127104316341196
9.383333333333333,0.0019370848340586968,0.0011407424514481804,0.011983282927856395,1.1053201797919936
9.616666666666667,0.0014440987069773933,0.00016747323564275259,0.005861660992104809,0.8655081740347672
9.850000000000001,0.0014554941558333674,0.0001526989009837706,0.005221365446763114,0.9151833199301578
10.083333333333332,0.0016327326422532645,0.000346804695513976,0.009235756110504418,1.075841995811453
10.316666666666666,0.0013684688481276478,0.00014153709206154007,0.004541828895210229,0.9439280284334339
10.55,0.001597325265173837,0.0010401187781199184,0.0017403537346973668,1.1521882697244943
10.783333333333335,0.0009952710427722597,0.00024209509667377823,0.007033619895224936,0.7500195748273726
11.016666666666666,0.0014422389781692999,0.0001237153083115172,0.010726755330163066,1.1343911143061594
11.25,0.001337104254200286,0.0002954722854791112,0.0057440861523160415,1.0967192958987482
11.483333333333334,0.0012505205181492572,0.00011503472738990818,0.001346240674051722,1.0686904637483465
11.716666666666665,0.0010478633489554062,0.00010871679110488682,0.0012237696241509306,0.9322619709330434
11.95,0.001163063815215796,0.0008926420206055145,0.011930661396825923,1.0763772846120012
12.183333333333334,0.001042521213154852,0.00019867557561733273,0.004299602289497704,1.0028646497215683
12.416666666666668,0.0008691665725365659,9.670502372214719e-05,0.004163774866943362,0.8684368216014349
12.649999999999999,0.000950485688555227,0.00017336393327682,0.006035063988174505,0.9857159914161252
12.883333333333333,0.0010068725948050572,0.00016217950383829162,0.001060664199374204,1.0830691273111648
13.116666666666667,0.0007216869878636813,8.82119579313722e-05,0.001747332311591026,0.8046759252294357
13.350000000000001,0.0009020256219944573,8.403669954414741e-05,0.004761469559060877,1.041853306458879
13.583333333333332,0.0008816003757264351,0.0004213702517428536,0.004614364956288289,1.0541675719832795
13.816666666666666,0.0008059765082013527,0.0004242477378137633,0.00653751630203753,0.9971353502784318
14.05,0.0008334969791174584,7.679218928109697e-05,0.002529886478139818,1.0663059872146237
14.283333333333333,0.0006766230625549902,7.360777418967813e-05,0.0012261698926639792,0.8946045624830125
14.516666666666666,0.0006561655904501577,0.00011510272878108332,0.0022345442660247883,0.8961329174673518
14.75,0.0007741818400987595,0.00023668485629777192,0.004739260114098713,1.091571503940972
14.983333333333334,0.0007274509704337985,6.575937126129054e-05,0.0010394383080123053,1.0583901256214643
15.216666666666667,0.0006181305924234689,0.00011604545796713555,0.001851148707973974,0.9275652320162755
15.45,0.000703968607072004,0.0005094802584348039,0.005557990411850711,1.0890189305060032
15.683333333333334,0.0006812243825342909,9.195745375686574e-05,0.0037229864981578576,1.0859056659123265
15.916666666666666,0.0005677085239805299,5.9064389216459154e-05,0.000895972165926176,0.9320835140885403
16.15,0.000582430960531132,5.7147027255308904e-05,0.0014380299905049226,0.984497630826156
16.383333333333333,0.0005079319341916796,0.0002899609676114889,0.0032153988560980856,0.8835583230168819
16.616666666666667,0.00038400066176061084,5.362749645774196e-05,0.0020664003030509354,0.6871395684154447
16.85,0.0006385109250078763,6.026277816798277e-05,0.002835809101221241,1.1748794621278802
17.083333333333336,0.0005627640283414429,7.304743316270577e-05,0.0018712462509474063,1.0643800573867312
17.316666666666666,0.0004381272777503781,4.904900891778804e-05,0.0005964852010655926,0.8514400146439597
17.549999999999997,0.00053270887369559,0.00023175284554008136,0.003436751127632219,1.0633331217303916
17.78333333333333,0.00042063984576398754,4.6506452136971355e-05,0.0016013572604413242,0.8621084794828751
18.016666666666666,0.0004914717603423604,6.403173428273852e-05,0.0022503620045363324,1.0338859293911513
18.25,0.0004799513206267086,6.300684363244975e-05,0.0028688361319790536,1.0359721912098598
18.483333333333334,0.0004387508043375045,5.850303234054981e-05,0.001342161024999495,0.9714124970576193
18.71666666666667,0.0003811947295474762,0.00012765433552102865,0.001261232187923867,0.8654242657390504
18.950000000000003,0.00037392471420380236,4.082456463217309e-05,0.0004634025917727254,0.870217410738762
19.183333333333334,0.00039650304048152523,3.9050572542147834e-05,0.0023401530145649757,0.9456269426434094
19.416666666666664,0.00043659796953187475,0.00020978212753685916,0.002188070661600261,1.0667342287489747
19.65,0.0003891621745148763,6.890573145042427e-05,0.0006451515567224653,0.9738249561167516
19.883333333333333,0.0003066664328465172,3.645631518052099e-05,0.0004197498238558735,0.7857235988775763
